,rank,songname,artist,urls,lyrics_raw
10,11,Cheerleader,OMI,http://genius.com/OMI-Cheerleader-lyrics,"Kid Ink, egh / I think I found a genie in a bottle baby, with a bottle shape / And she don't have no problem representing for the team / Ok it's feeling like I just hit the lotto, baby / 32-26-34, wasted / Watch her do a dance then it get me in the game / Going hard in the paint what's my name what's my name girl / You know, I be missing that bom-bom when I'm away / I swear, when you shaking them pom-poms all I can say is / Oh I think that I found myself a cheerleader / She is always right there when I need her / Oh I think that I found myself a cheerleader / She is always right there when I need her / When I need motivation / My one solution is my queen / Cause she' stay strong (yeah yeah) / She is always in my corner / Right there when I want her / All these other girls are tempting / But I'm empty when you're gone / And they say / Do you need me / Do you think I'm pretty / Do I make you feel like cheating? / And I'm like no, not really cause / Oh I think that I found myself a cheerleader / She is always right there when I need her / Oh I think that I found myself a cheerleader / She is always right there when I need her / Ahh, I need her, right here where she need to be / Complimenting my style you're flyer with the Captain of the team / Now move, right, right there, hit reverse girl and back that rear / Roll it with me and then light that up and the rest is history write that, book / My cheerleader, something about her demeanor / Even though I'm off these margaritas can't none of these hoes here come between us / Shorty no regular chick, so I just take her to places she ain't know exist / So she never forget, who the man is / She gives me love and affection / Baby did I mention, you're the only girl for me / No I don't need a next one / Mama loves you too, she thinks I made the right selection / Now all that's left to do / Is just for me to pop the question / Oh I think that I found myself a cheerleader / She is always right there when I need her / Oh I think that I found myself a cheerleader / She is always right there when I need her / I need,right right there / I need,right right there / I need,right right there / Right right there"
11,12,Cant-Feel-My-Face,The-Weeknd,http://genius.com/The-Weeknd-Cant-Feel-My-Face-lyrics,"[Produced by Max Martin] / [Verse 1] / And I know she'll be the death of me / At least we'll both be numb / And she'll always get the best of me / The worst is yet to come / But at least we'll both be beautiful and stay forever young / This I know, yeah, this I know / [Pre-Chorus] / She told me, ""don't worry about it"" / She told me, ""don't worry no more"" / We both know we can't go without it / She told me you'll never be alone, oh, oh, woo / [Chorus] / I can't feel my face when I'm with you / But I love it, but I love it, oh / I can't feel my face when I'm with you / But I love it, but I love it, oh / [Verse 2] / And I know she'll be the death of me / At least we'll both be numb / And she'll always get the best of me / The worst is yet to come / All the misery was necessary when we're deep in love / This I know, girl, I know / [Pre-Chorus] / She told me, ""don't worry about it"" / She told me, ""don't worry no more"" / We both know we can't go without it / She told me you'll never be alone, oh, oh, woo / [Chorus] / I can't feel my face when I'm with you / But I love it, but I love it, oh / I can't feel my face when I'm with you / But I love it, but I love it, oh / I can't feel my face when I'm with you / But I love it, but I love it, oh / I can't feel my face when I'm with you / But I love it, but I love it, oh / [Pre-Chorus] / She told me, ""don't worry about it"" / She told me, ""don't worry no more"" / We both know we can't go without it / She told me you'll never be alone, oh, oh, woo / [Chorus] / I can't feel my face when I'm with you / But I love it, but I love it, oh / I can't feel my face when I'm with you / But I love it, but I love it, oh / I can't feel my face when I'm with you / But I love it, but I love it, oh / I can't feel my face when I'm with you / But I love it, but I love it, oh"
12,13,Love-Me-Like-You-Do,Ellie-Goulding,http://genius.com/Ellie-Goulding-Love-Me-Like-You-Do-lyrics,"[Produced by Max Martin] / [Verse 1] / You're the light, you're the night / You're the colour of my blood / You're the cure, you're the pain / You're the only thing I wanna touch / Never knew that it could mean so much, so much / [Verse 2] / You're the fear, I don't care / Cause I've never been so high / Follow me through the dark / Let me take you past the satellites / You can see the world you brought to life, to life / [Chorus] / So love me like you do, la-la-love me like you do / Love me like you do, la-la-love me like you do / Touch me like you do, ta-ta-touch me like you do / What are you waiting for? / [Verse 3] / Fading in, fading out / On the edge of paradise / Every inch of your skin is a Holy Grail I've got to find / Only you can set my heart on fire, on fire / Yeah / [Bridge] / I'll let you set the pace / Cause I'm not thinking straight / My head's spinning around, I can't see clear no more / What are you waiting for? / [Chorus] / Love me like you do, la-la-love me like you do / Love me like you do, la-la-love me like you do / Touch me like you do, ta-ta-touch me like you do / What are you waiting for? / Love me like you do, la-la-love me like you do / Love me like you do, la-la-love me like you do / Touch me like you do, ta-ta-touch me like you do / What are you waiting for? / [Bridge] / I'll let you set the pace / Cause I'm not thinking straight / My head's spinning around, I can't see clear no more / What are you waiting for? / [Chorus] / Love me like you do, la-la-love me like you do / Love me like you do, la-la-love me like you do / Touch me like you do, ta-ta-touch me like you do / What are you waiting for? / Love me like you do, la-la-love me like you do / Love me like you do, la-la-love me like you do / Touch me like you do, ta-ta-touch me like you do / What are you waiting for?"
13,14,Take-Me-to-Church,Hozier,http://genius.com/Hozier-Take-Me-to-Church-lyrics,"[Produced by Hozier and Rob Kirwan] / [Video directed by Brendan Canty and Conal Thomson] / [Verse 1: Hozier] / My lover's got humour / She's the giggle at a funeral / Knows everybody's disapproval / I should've worshipped her sooner / If the heavens ever did speak / She's the last true mouthpiece / Every Sunday's getting more bleak / A fresh poison each week / ""We were born sick"" / You heard them say it / My church offers no absolutes / She tells me ""worship in the bedroom"" / The only heaven I'll be sent to / Is when I'm alone with you / I was born sick, but I love it / Command me to be well / [Pre-Chorus: Hozier] / Amen, Amen, Amen / [Chorus: Hozier] / Take me to church / I'll worship like a dog at the shrine of your lies / I'll tell you my sins and you can sharpen your knife / Offer me that deathless death / Good God, let me give you my life / [Chorus: Hozier] / Take me to church / I'll worship like a dog at the shrine of your lies / I'll tell you my sins and you can sharpen your knife / Offer me that deathless death / Good God, let me give you my life / [Verse 2: Hozier] / If I'm a pagan of the good times / My lover's the sunlight / To keep the goddess on my side / She demands a sacrifice / Drain the whole sea / Get something shiny / Something meaty for the main course / That's a fine looking high horse / What you got in the stable? / We've a lot of starving faithful / That looks tasty / That looks plenty / This is hungry work / [Chorus: Hozier] / Take me to church / I'll worship like a dog at the shrine of your lies / I'll tell you my sins and you can sharpen your knife / Offer me that deathless death / Good God, let me give you my life / [Chorus: Hozier] / Take me to church / I'll worship like a dog at the shrine of your lies / I'll tell you my sins and you can sharpen your knife / Offer me that deathless death / Good God, let me give you my life / [Bridge: Hozier] / No masters or kings when the ritual begins / There is no sweeter innocence than our gentle sin / In the madness and soil of that sad earthly scene / Only then I am human / Only then I am clean / [Pre-Chorus: Hozier] / Amen, Amen, Amen / [Chorus: Hozier] / Take me to church / I'll worship like a dog at the shrine of your lies / I'll tell you my sins and you can sharpen your knife / Offer me that  deathless death / Good God, let me give you my life / [Chorus: Hozier] / Take me to church / I'll worship like a dog at the shrine of your lies / I'll tell you my sins and you can sharpen your knife / Offer me that deathless death / Good God, let me give you my life"
14,15,Bad-Blood,Taylor-Swift,http://genius.com/Taylor-Swift-Bad-Blood-lyrics,"[Chorus] / ’Cause baby, now we've got bad blood / You know it used to be mad love / So take a look what you've done / ’Cause baby, now we've got bad blood, hey / ! / Now we've got problems / And I don't think we can solve 'em / You made a really deep cut / And baby, now we've got bad blood, hey! / [Verse 1] / Did you have to do this? / I was thinking that you could be trusted / Did you have to ruin what was shiny? / Now it's all rusted / Did you have to hit me where I'm weak? / Baby, I couldn't breathe / And rub it in so deep / Salt in the wound like you're laughing right at me / [Pre-Chorus] / Oh, it's so sad to / Think about the good times / You and I / [Chorus] / ’Cause baby, now we've got bad blood / You know it used to be mad love / So take a look what you've done / ’Cause baby, now we've got bad blood, hey / ! / Now we've got problems / And I don't think we can solve 'em / You made a really deep cut / And baby, now we've got bad blood, hey! / [Verse 2] / Did you think we'd be fine? / Still got scars in my back from your knives / So don't think it's in the past / These kind of wounds they last and they last / Now, did you think it all through? / All these things will catch up to you / And time can heal, but this won't / So if you come in my way / Just don't / [Pre-Chorus] / Oh, it's so sad to / Think about the good times / You and I / [Chorus] / ’Cause baby, now we've got bad blood / You know it used to be mad love / So take a look what you've done / ’Cause baby, now we've got bad blood, hey / ! / Now we've got problems / And I don't think we can solve 'em / You made a really deep cut / And baby, now we've got bad blood, hey! / [Bridge] / Band-aids don't fix bullet holes / You say sorry just for show / You live like that, you live with ghosts / Band-aids don't fix bullet holes / You say sorry just for show / If you live like that, you live with ghosts / If you love like that, blood runs cold! / [Chorus] / ’Cause baby, now we've got bad blood / You know it used to be mad love / So take a look what you've done / ’Cause baby, now we've got bad blood, hey! / Now we've got problems / And I don't think we can solve 'em / You made a really deep cut / And baby, now we've got bad blood, hey! / [Chorus] / ’Cause baby, now we've got bad blood / You know it used to be mad love / So take a look what you've done / ’Cause baby, now we've got bad blood, hey! / Now we've got problems / And I don't think we can solve 'em / You made a really deep cut / And baby, now we've got bad blood, hey!"
15,16,Lean-On,Major-Lazer,http://genius.com/Major-Lazer-Lean-On-lyrics,"[Produced by Major Lazer and DJ Snake] / [Verse 1: MØ] / Do you recall, not long ago / We would walk on the sidewalk? / Innocent, remember? / All we did was care for each other / [Pre-Chorus 1: MØ] / But the night was warm / We were bold and young / All around, the wind blows / We would only hold on to let go / [Chorus: MØ] / Blow a kiss, fire a gun / We need someone to lean on / Blow a kiss, fire a gun / All we need is somebody to lean on / Blow a kiss, fire a gun / We need someone to lean on / Blow a kiss, fire a gun / All we need is somebody to lean on / [Verse 2: MØ] / What will we do when we get old? / Will we walk down the same road? / Will you be there by my side? / Standing strong as the waves roll over / [Pre-Chorus 2: MØ] / When the nights are long / Longing for you to come home / All around the wind blows / We would only hold on to let go / [Chorus: MØ] / Blow a kiss, fire a gun / We need someone to lean on / Blow a kiss, fire a gun / All we need is somebody to lean on / Blow a kiss, fire a gun / We need someone to lean on / Blow a kiss, fire a gun / All we need is somebody to lean on / [Bridge: MØ] / All we need is somebody to lean on / (We need someone to lean on) / All we need is somebody to lean on / Lean on, lean on, lean on, lean on... / Hey, hey, hey, hey / Hey, hey, hey, hey, hey, hey... / [Chorus: MØ] / Blow a kiss, fire a gun / We need someone to lean on / Blow a kiss, fire a gun / All we need is somebody to lean on / Blow a kiss, fire a gun / We need someone to lean on / Blow a kiss, fire a gun / All we need is somebody to lean on"
16,17,Want-to-Want-Me,Jason-Derulo,http://genius.com/Jason-Derulo-Want-to-Want-Me-lyrics,"[Intro] / Derulo / [Verse 1] / It's too hard to sleep / I got the sheets on the floor, nothing on me / And I can't take it no more, it's a hundred degrees / I got one foot out the door, where are my keys? / Cause I gotta leave / In the back of the cab / I tipped the driver 'head of time, get me there fast / I got your body on my mind, I want it bad / Oh just the thought of you gets me so high / So high / [Chorus] / Girl you're the one I want to want me / And if you want me, girl you got me / There's nothing I, no, I wouldn't do (I wouldn't do) / Just to get up next to you / Girl you're the one I want to want me / And if you want me, girl you got me / There's nothing I, no, I wouldn't do (I wouldn't do) / Just to get up next to you / [Verse 2] / You open the door / Wearing nothing but a smile down to the floor / And you whisper in my ear, ""Baby I'm yours"" / Ooh just the thought of you gets me so high / So high / [Chorus] / Girl you're the one I want to want me / And if you want me, girl you got me / There's nothing I, no, I wouldn't do (I wouldn't do) / Just to get up next to you / Girl, you're the one I want to want me / And if you want me, girl you got me / There's nothing I, no, I wouldn't do (I wouldn't do) / Just to get up next to you / [Bridge] / Just the thought of you / Gets me so high, so high / Just the thought of you / Gets me so high, so high / [Chorus] / Girl you're the one I want to want me / And if you want me, girl you got me / There's nothing I, no, I wouldn't do (I wouldn't do) / Just to get up next to you / Girl you're the one I want to want me / And if you want me, girl you got me / There's nothing I, no, I wouldn't do (I wouldn't do) / Just to get up next to you"
17,18,Shake-It-Off,Taylor-Swift,http://genius.com/Taylor-Swift-Shake-It-Off-lyrics,"[Video directed by Mark Romanek] / [Verse 1] / I stay out too late, got nothing in my brain / That's what people say, that's what people say / I go on too many dates, but I can't make them stay / At least that's what people say, that's what people say / [Pre-Chorus 1] / But I keep cruising / Can't stop, won't stop moving / It's like I got this music in my mind / Saying it's gonna be alright / [Chorus] / Cause the players gonna play, play, play, play, play / And the haters gonna hate, hate, hate, hate, hate / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off,  I shake it off / Heartbreakers gonna break, break, break, break, break / And the fakers gonna fake, fake, fake, fake, fake / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off, I shake it off / [Verse 2] / I never miss a beat, I'm lightning on my feet / And that's what they don’t see, that's what they don’t see / I'm dancing on my own, I make the moves up as I go / And that's what they don't know, that’s what they don’t know / [Pre-Chorus 2] / But I keep cruising / Can't stop, won't stop grooving / It's like I got this music in my mind / Saying it's gonna be alright / [Chorus] / Cause the players gonna play, play, play, play, play / And the haters gonna hate, hate, hate, hate, hate / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off,  I shake it off / Heartbreakers gonna break, break, break, break, break / And the fakers gonna fake, fake, fake, fake, fake / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off, I shake it off / [Post-Chorus] / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / [Interlude] / Hey, hey, hey! / Just think while you've been getting down and out about the liars / And dirty, dirty cheats of the world you could've been getting down to this sick beat / [Bridge] / My ex-man brought his new girlfriend / She's like, “oh my God”, but I'm just gonna shake / And to the fella over there with the hella good hair / Won't you come on over, baby, we can shake, shake, shake / [Chorus] / Cause the players gonna play, play, play, play, play / And the haters gonna hate, hate, hate, hate, hate / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off,  I shake it off / Heartbreakers gonna break, break, break, break, break / And the fakers gonna fake, fake, fake, fake, fake / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off, I shake it off / [Post-Chorus] / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off"
18,19,Where-Are-u-Now,Jack-U,http://genius.com/Jack-U-Where-Are-u-Now-lyrics,"[Produced by Diplo & Skrillex] / [Intro: Justin Bieber] / I need you the, I need you, I need you the, I need you / I need y-y-y-y-y, I need you the, I need you, I need you the / I need you, I need y-y-y-y-you the m-m-m / I need you the most / [Verse 1: Justin Bieber] / I gave you the key when the door wasn't open, just admit it / See, I gave you faith, turned your doubt into hoping, can’t deny it / Now I'm all alone and my joys turned to moping / Tell me, where are you now that I need you? Where are you now? / [Pre-Hook: Justin Bieber] / Where are you now that I need ya? Couldn't find you anywhere / When you broke down I didn't leave ya, I was by your side / So where are you now that I need ya? / Where are you now that I need ya? / [Hook: Justin Bieber] / Where are you now that I need ya? / Where are you now that I need ya? / [Verse 2: Justin Bieber] / I gave you attention when nobody else was payin' / I gave you the shirt off my back, what you sayin'? To keep you warm / I showed you the game everybody else was playin', that's for sure / And I was on my knees when nobody else was prayin', oh Lord / Where are you now that I need ya? / [Pre-Hook: Justin Bieber] / Where are you now that I need ya? / I need you the I need you, I need you the I need you, I need you, where are you now that I need ya? / I need you the I need you, I need you, I need you the most / [Hook: Justin Bieber] / Where are you now that I need ya? / Where are you now that I need ya?"
19,20,Fight-Song,Rachel-Platten,http://genius.com/Rachel-Platten-Fight-Song-lyrics,"[Verse 1] / Like a small boat on the ocean / Sending big waves into motion / Like how a single word / Can make a heart open / I might only have one match / But I can make an explosion / [Pre-Chorus] / And all those things I didn't say / Wrecking balls inside my brain / I will scream them loud tonight / Can you hear my voice this time? / [Chorus] / This is my fight song / Take-back-my-life song / Prove-I'm-alright song / My power's turned on / Starting right now I'll be strong / I'll play my fight song / And I don't really care / If nobody else believes / Cause I've still got / A lot of fight left in me / [Verse 2] / Losing friends and I'm chasing sleep / Everybody's worried about me / In too deep they say I'm in too deep (in too deep) / And it's been two years / I miss my home / But there's a fire burning in my bones / Still believe / Yeah, I still believe / [Pre-Chorus] / And all those things I didn't say / Wrecking balls inside my brain / I will scream them loud tonight / Can you hear my voice this time? / [Chorus] / This is my fight song / Take-back-my-life song / Prove-I'm-alright song / My power's turned on / Starting right now I'll be strong / I'll play my fight song / And I don't really care / If nobody else believes / Cause I've still got / A lot of fight left in me / A lot of fight left in me / [Verse 3] / Like a small boat on the ocean / Sending big waves into motion / Like how a single word / Can make a heart open / I might only have one match / But I can make an explosion / [Chorus/Outro] / This is my fight song (Hey!) / Take back my life song (Hey!) / Prove I'm alright song (Hey!) / My powers turned on / Starting right now I'll be strong (I'll be strong) / I'll play my fight song / And I don't really care / If nobody else believes / Cause I've still got / A lot of fight left in me / Now I've still got a lot of fight left in me"
20,21,679,Fetty-Wap,http://genius.com/Fetty-Wap-679-lyrics,"[Produced by Peoples] / [Intro: Fetty Wap] / Yeaaah baby, 17 / (RemyBoy Lifestyle) / Ay, ay, look / [Verse 1: Fetty Wap] / Baby girl, you're so damn fine though / I'm tryna know if I could hit it from behind though / I'm sipping on you like some fine wine though / And when it's over, I press rewind though, ay / You talking bands, girl, I got it / Benjamins all in my pocket / I traded in my Trues for some Robins / He playing Batman, Fetty's gon' rob him, ay / I got a Glock in my 'Rari, ay / 17 shots, no .38 / I got a Glock in my 'Rari / 17 shots, no .38 / [Hook: Fetty Wap] / I'm like, yeah, she's fine / Wonder when she'll be mine / She walk past, I press rewind / To see that ass one more time / And I got this sewed up / Remy Boyz, they know us / All fast money, no slow bucks / No one can control us / Ay, yeaaah baby / [Hook: Fetty Wap] / I'm like, yeah, she's fine / Wonder when she'll be mine / She walk past, I press rewind / To see that ass one more time / And I got this sewed up / Remy Boyz, they know us / All fast money, no slow bucks / No one can control us / Ay, yeaaah baby / [ / Verse 2: Montana Bucks / ] / Tell me what you see / Is it money or it’s me? / I smoke twenty, smell the weed / I got hunnies in my V / They like, ""Monty, can you be my baby daddy?"" / I’m like yeah / I got Robins on my jeans / You see the wings on every pair / All you see is Remy Boyz / You know my niggas everywhere / And if somebody got a problem / We could meet up anywhere / Now go say something / Don’t you niggas play dumb / You know where we came from / You don’t want sauce, no A1 / [Hook: Fetty Wap] / I'm like, yeah, she's fine / Wonder when she'll be mine / She walk past, I press rewind / To see that ass one more time / And I got this sewed up / Remy Boyz, they know us / All fast money, no slow bucks / No one can control us / Ay, yeaaah baby / [Verse 3: Fetty Wap] / Ay, they think they know us / They can't control us / Man I got this sewed up / Remy Boyz they know us / 679 this is Zoo year baby / Monty and the Zoovier baby / ZooGang, all my zoo near baby, yeah baby / A thousand on my shoes when I walk through baby / 10.5 for a walkthrough baby / ZooGang you know my whole zoo near / And baby I'm Zoovier / [Removed for album: P-Dice] / She a cutie and she fine, make me wanna make her mine / She ain't nothing like them bimbos / If you like it, we can swerve, we can light and stain up here / Blowing, pluck it out the window / We get playing, press rewind, got her singing every time / Take a high note for me girlfriend / Got my city looking rude / I ain't Diddy, I ain't Loon, but I think I need a girlfriend / She feeling great as I'm talking to her / She a RemyGirl so I'm gon' pursue her / I brought a lot of loud, lot of Remy to sip on / Thousand dollars when I get my tip on / I'm off her, asked her if her fatty real / She said that's all her, got her with the happy feel / I'm 'bout to spoil her, got her with the happy feel / I'm 'bout to spoil her, oh my / [Hook: Fetty Wap] / I'm like, yeah, she's fine / Wonder when she'll be mine / She walk past, I press rewind / Just to see that ass one more time / And I got this sewed up / Remy Boyz, they know us / All fast money, no slow bucks / No one can control us / Ay, yeaaah baby / [Outro: Fetty Wap] / ZooWap, Monty / Zoowap, Dicey / Yeaah baby, Remy Boyz / Yeaah, yeaaah"
21,22,Lips-Are-Movin,Meghan-Trainor,http://genius.com/Meghan-Trainor-Lips-Are-Movin-lyrics,"[Break] / If your lips are movin, If your lips are movin / If your lips are movin, then you’re lyin’, lyin’, lyin’, baby / If your lips are movin, If your lips are movin / If your lips are movin, I said you’re lyin’, lyin’, lyin’, baby / [Verse 1] / Boy, look at me in my face / Tell me that you’re not just about this bass / You really think I could be replaced / Nah, I come from outer space / And I'm a classy girl, I'mma hold it up / You're full of something but it ain't love / And what we got, straight overdue / Go find somebody new / [Pre-Chorus] / You can buy me diamond earrings and deny-ny-ny, ny-ny-ny, deny-ny / But I smell her on your collar so goodbye-bye-bye, bye-bye-bye / [Chorus] / I know you're lyin' / Cause your lips are movin' / Tell me, do you think I'm dumb? / I might be young, but I ain't stupid / Talking around in circles with your tongue / I gave you bass, you gave me sweet talk / Saying how I’m your number one / But I know you lie / Cause your lips are movin / Baby don't you know I'm done? / [Break] / If your lips are movin, If your lips are movin / If your lips are movin, then you’re lyin’, lyin’, lyin’, baby / If your lips are movin, If your lips are movin / If your lips are movin, I said you’re lyin’, lyin’, lyin’, baby / [Verse 2] / Hey baby don't you bring them tears / Cause it's too late, too late baby / You only love me when you're here / You're so two-faced, two-faced babe / [Pre-Chorus] + [Chorus] / You can buy me diamond earrings and deny-ny-ny, ny-ny-ny, deny-ny / But I smell her on your collar so goodbye-bye-bye, bye-bye-bye / I know you're lyin' / Cause your lips are movin' / Tell me, do you think I'm dumb? / I might be young, but I ain't stupid / Talking around in circles with your tongue / I gave you bass, you gave me sweet talk / Saying how I’m your number one / But I know you lie / Cause your lips are movin / Baby don't you know I'm done? / [Break] + [Chorus] / If your lips are movin, If your lips are movin / If your lips are movin, then you’re lyin’, lyin’, lyin’, baby / If your lips are movin, If your lips are movin / If your lips are movin, then you’re lyin’, lyin’, lyin’, baby / I know you're lyin' / Cause your lips are movin' / Tell me, do you think I'm dumb? / I might be young, but I ain't stupid / Talking around in circles with your tongue / I gave you bass, you gave me sweet talk / Saying how I’m your number one / But I know you lie / Cause your lips are movin / Baby don't you know I'm done?"
22,23,Worth-It,Fifth-Harmony,http://genius.com/Fifth-Harmony-Worth-It-lyrics,"[Chorus: Camila] / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / [Bridge: Kid Ink] / Okay, I tell her bring it back like she left some / Bring it, bring it back like she left some / Uh in the club with the lights off / What you actin shy fo'? Come and show me that you / Wid it, wid it, wid it, wid it, wid it / Stop playin', how you know that I / Wid it, wid it, wid it, wid it, wid it, wid it / What you actin' shy for? / [Verse 1: Dinah] / Just give me you, just give me you / , just gimme me you, that's all I wanna do / And if what they say is true, if it's true, I might give me to you / I may take a lot of stuff, guaranteed I can back it up / I think I'mma call you bluff, hurry up, I'm waiting out front / [Pre-Chorus: Normani] / Uh huh, you see me in the spot, like ""Ooh I love your style"" / Uh huh, show me what you got cause I don't wanna waste my time / Uh huh, you see me in the spot, like ""Ooh I love your style"" / Uh huh, show me what you got now come and make it worth my while / [Chorus: Camila] / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / [Verse 2: Camila] / It's all on you, it's all on you, it's all on you, so what you wanna do? / And if you don't have a clue, not a clue, I'll tell you what to do / Come harder just because, I don't like it, like it too soft / I like it a little rough, not too much, but maybe just enough / [Pre-Chorus: Ally] / Uh huh, you see me in the spot, like ""Ooh I love your style"" / Uh huh, show me what you got cause I don't wanna waste my time / Uh huh, you see me in the spot, like ""Ooh I love your style"" / Uh huh, show me what you got now come and make it worth my while / [Chorus: Camila] / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / [Bridge: Kid Ink] / Okay, I tell her bring it back like she left some / Bring it, bring it back like she left some / Uh in the club with the lights off / What you actin shy fo'? Come and show me that you / Wid it, wid it, wid it, wid it, wid it / Stop playin', how you know that I / Wid it, wid it, wid it, wid it, wid it, wid it / What you actin' shy for? / [Pre-Chorus: Ally] / Uh huh, you see me in the spot, like ""Ooh I love your style"" / Uh huh, show me what you got cause I don't wanna waste my time / Uh huh, you see me in the spot, like ""Ooh I love your style"" / Uh huh, show me what you got now come and make it worth my while / [Chorus: Camila] / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / Give it to me I'm worth it, baby I'm worth it / Uh huh I'm worth it, gimme gimme I'm worth it / Give it to me I'm worth it / [Produced by StarGate and Ori Kaplan]"
23,24,Post-to-Be,Omarion,http://genius.com/Omarion-Post-to-Be-lyrics,"[Intro: Omarion & / Chris Brown / ] / Omarion / (Breezy!) / And yo chick, yo chick / (Mustard on the beat, ho) / [Chorus: Omarion] / If your chick come close to me / She ain't going home when she post to be / I'm getting money like I'm post to be / I'm getting money like I'm post to be / Ooh, all my niggas close to me / And all them other niggas where they post to be / Ooh, the hoes go for me / Have your chick send a pic, like, ""Pose for me!"" / Ooh, that's how it post to be / Yeah, that's how it post to be / Ooh, yeah, that's how it post to be / Everything good like it post to be / [Verse 1: Omarion] / Pull up to the club and it go up / Make your girl fall in love when I show up / It's not my fault she want to know me / She told me you was just a homie / She came down like she knew me / Gave it up like a groupie / And that's facts; no printer / Cold nigga turn the summer to the winter / She saved me in her phone as ""Bestie"" / But I had her screaming ""Oh"" / Yo' girl wasn't supposed to text me / You want to know how I know what I know? / [Chorus: Omarion] / If your chick come close to me / She ain't going home when she post to be / I'm getting money like I'm post to be / I'm getting money like I'm post to be / Ooh, all my niggas close to me / And all them other niggas where they post to be / Ooh, the hoes go for me / Have your chick send a pic, like, ""Pose for me!"" / Ooh, that's how it post to be / Ooh, yeah, that's how it post to be / Ooh, yeah, that's how it post to be / Everything good like it post to be / [Verse 2: Chris Brown] / Got your girl in my section, finna go up / A nigga smokin' loud, I'm 'bout to roll up / She ain't never got high like this with a guy like this / When she pop, tell her: ""Hold up!"" / Better believe she gon' leave with a real nigga / I dick her down, can't put it down like I do / I get to bustin', no discussin', gotta deal with it / Team us, we ain't worried about you / Murder she wrote, yeah, yeah / When I hit it, I'ma kill it, I'ma get it like / Murder she wrote / You want to know how I know what I know? / [Verse 3: Jhené Aiko] / If your dude come close to me / He gon' want to ride off in a Ghost with me / (I'll make him do it!) / I might let your boy chauffeur me / But he gotta eat the booty like groceries / But he gotta get rid of these hoes from me / I might have that nigga sailing his soul for me / Ooh, that's how it post to be / If he wants me to expose the freak / Ooh, that's how it post to be / Ooh, that's how it post to be / Ooh, that's how it post to be / Everything good like it post to be / [Chorus: Omarion & Chris Brown] / If your chick come close to me / She ain't going home when she post to be / I'm getting money like I'm post to be / I'm getting money like I'm post to be / Ooh, all my niggas close to me / And all them other niggas where they post to be / Ooh, the hoes go for me / Have your chick send a pic, like, ""Pose for me!"" / Ooh, that's how it post to be / Yeah, that's how it post to be / Ooh, yeah, that's how it post to be / Everything good like it post to be / [Bridge: Chris Brown & Omarion] / She 'bout to ride with me / And I don't even know her name / But I know that she your girl, yeah / She chose up, are you mad or nah? / Bruh, don't be mad about it / These chicks be for everybody / [Outro: Omarion, / Chris Brown / & / Jhené Aiko / ] / Omarion / (C. Breezy!) / I'll make him do it, I'll make him do it"
