0,1,Rolling-in-the-Deep,Adele,http://genius.com/Adele-Rolling-in-the-Deep-lyrics
1,2,Party-Rock-Anthem,LMFAO,http://genius.com/LMFAO-Party-Rock-Anthem-lyrics
2,3,Firework,Katy-Perry,http://genius.com/Katy-Perry-Firework-lyrics
3,4,ET,Katy-Perry,http://genius.com/Katy-Perry-ET-lyrics
4,5,Give-Me-Everything,Pitbull,http://genius.com/Pitbull-Give-Me-Everything-lyrics
5,6,Grenade,Bruno-Mars,http://genius.com/Bruno-Mars-Grenade-lyrics
6,7,Fuck-You,Cee-Lo-Green,http://genius.com/Cee-Lo-Green-Fuck-You-lyrics
7,8,Super-Bass,Nicki-Minaj,http://genius.com/Nicki-Minaj-Super-Bass-lyrics
8,9,Moves-like-Jagger,Maroon-5,http://genius.com/Maroon-5-Moves-like-Jagger-lyrics
9,10,Just-Cant-Get-Enough,Black-Eyed-Peas,http://genius.com/Black-Eyed-Peas-Just-Cant-Get-Enough-lyrics
10,11,On-the-Floor,Jennifer-Lopez,http://genius.com/Jennifer-Lopez-On-the-Floor-lyrics
11,12,S-M,Rihanna,http://genius.com/Rihanna-S-M-lyrics
12,13,Pumped-Up-Kicks,Foster-the-People,http://genius.com/Foster-the-People-Pumped-Up-Kicks-lyrics
13,14,Last-Friday-Night-TGIF,Katy-Perry,http://genius.com/Katy-Perry-Last-Friday-Night-TGIF-lyrics
14,15,Just-the-Way-You-Are,Bruno-Mars,http://genius.com/Bruno-Mars-Just-the-Way-You-Are-lyrics
15,16,Tonight-Im-Lovin-You,Enrique-Iglesias,http://genius.com/Enrique-Iglesias-Tonight-Im-Lovin-You-lyrics
16,17,Raise-Your-Glass,Pink,http://genius.com/Pink-Raise-Your-Glass-lyrics
17,18,Born-This-Way,Lady-Gaga,http://genius.com/Lady-Gaga-Born-This-Way-lyrics
18,19,Fuckin-Perfect,Pink,http://genius.com/Pink-Fuckin-Perfect-lyrics
19,20,Whats-My-Name,Rihanna,http://genius.com/Rihanna-Whats-My-Name-lyrics
20,21,Look-at-Me-Now,Chris-Brown,http://genius.com/Chris-Brown-Look-at-Me-Now-lyrics
21,22,Down-on-Me,Jeremih,http://genius.com/Jeremih-Down-on-Me-lyrics
22,23,How-to-Love,Lil-Wayne,http://genius.com/Lil-Wayne-How-to-Love-lyrics
23,24,Someone-Like-You,Adele,http://genius.com/Adele-Someone-Like-You-lyrics
24,25,Good-Life,OneRepublic,http://genius.com/OneRepublic-Good-Life-lyrics
25,26,The-Lazy-Song,Bruno-Mars,http://genius.com/Bruno-Mars-The-Lazy-Song-lyrics
26,27,Till-the-World-Ends,Britney-Spears,http://genius.com/Britney-Spears-Till-the-World-Ends-lyrics
27,28,The-Show-Goes-On,Lupe-Fiasco,http://genius.com/Lupe-Fiasco-The-Show-Goes-On-lyrics
28,29,The-Edge-of-Glory,Lady-Gaga,http://genius.com/Lady-Gaga-The-Edge-of-Glory-lyrics
29,30,We-R-Who-We-R,Kesha,http://genius.com/Kesha-We-R-Who-We-R-lyrics
30,31,Black-and-Yellow,Wiz-Khalifa,http://genius.com/Wiz-Khalifa-Black-and-Yellow-lyrics
31,32,Tonight-Tonight,Hot-Chelle-Rae,http://genius.com/Hot-Chelle-Rae-Tonight-Tonight-lyrics
32,33,Blow,Kesha,http://genius.com/Kesha-Blow-lyrics
33,34,Lighters,Bad-Meets-Evil,http://genius.com/Bad-Meets-Evil-Lighters-lyrics
34,35,If-I-Die-Young,The-Band-Perry,http://genius.com/The-Band-Perry-If-I-Die-Young-lyrics
35,36,Stereo-Hearts,Gym-Class-Heroes,http://genius.com/Gym-Class-Heroes-Stereo-Hearts-lyrics
