,rank,songname,artist,urls,lyrics_raw
24,25,Honey-Im-Good,Andy-Grammer,http://genius.com/Andy-Grammer-Honey-Im-Good-lyrics,"[Intro] / Nah, nah, honey, I'm good / I could have another but I probably should not / I got somebody at home, home, home, home / [Verse 1] / It's been a long night here and a long night there / And these long, long legs are damn near everywhere / Hold up now / You look good, I will not lie / But if you ask where I'm staying tonight, I gotta be like / [Chorus] / Oh baby, nah baby / You got me all wrong, baby / My baby's already got all of my love / So nah, nah, honey, I'm good / I could have another but I probably should not / I got somebody at home and if I stay I might not leave alone / Nah, honey, I'm good / I could have another but I probably should not / I gotta bid you adieu, to another I will stay true / I will stay true, I will stay true / [Verse 2] / Now, better men than me have failed / Drinking from that unholy grail / Now check it out / I got her and she got me and you got that ass / But I kindly gotta be like / [Chorus] / Oh baby, nah baby / You got me all wrong, baby / My baby's already got all of my love / So nah, nah, honey, I'm good / I could have another but I probably should not / I got somebody at home and if I stay I might not leave alone / Nah, honey, I'm good / I could have another but I probably should not / I gotta bid you adieu, to another I will stay true / I will stay true, I will stay true / [Bridge] / Oh, I'm sure you, sure you will make somebody's night / But oh, I assure you, assure you it sure as hell's not mine / [Chorus] / Oh no, honey, I'm good / I could have another but I probably should not / I got somebody at home and if I stay I might not leave alone / Nah, honey, I'm good / I could have another but I probably should not / I gotta bid you adieu, to another I will stay true / Nah, nah, honey, I'm good / I could have another but I probably should not / I got somebody at home and if I stay I might not leave alone / Nah, honey, I'm good / I could have another but I probably should not / I gotta bid you adieu, to another I will stay true / I will stay true, I will stay true, I will stay true"
25,26,Im-Not-the-Only-One,Sam-Smith,http://genius.com/Sam-Smith-Im-Not-the-Only-One-lyrics,"[Instrumental] / [Verse 1] / You and me, we made a vow / For better or for worse / I can't believe you let me down / But the proof is in the way it hurts / For months on end I've had my doubts / Denying every tear / I wish this would be over now / But I know that I still need you here / [Chorus] / You say I'm crazy / Cause you don't think I know what you've done / But when you call me baby / I know I'm not the only one / [Verse 2] / You've been so unavailable / Now sadly I know why / Your heart is unobtainable / Even though Lord knows you kept mine / [Chorus] / You say I'm crazy / Cause you don't think I know what you've done / But when you call me baby / I know I'm not the only one / [Bridge] / I have loved you for many years / Maybe I am just not enough / You've made me realise my deepest fear / By lying and tearing us up / [Chorus] / You say I'm crazy / Cause you don't think I know what you've done / But when you call me baby / I know I'm not the only one / [Chorus] / You say I'm crazy / Cause you don't think I know what you've done / But when you call me baby / I know I'm not the only one / [Outro] / I know I'm not the only one / I know I'm not the only one / I know I'm not the only one / And I know, and I know, and I know, and I know, and I know, and I know, know / I know I'm not the only one"
26,27,Good-for-You,Selena-Gomez,http://genius.com/Selena-Gomez-Good-for-You-lyrics,"[Produced by Hit-Boy, Nick Monson, & Rock Mafia] / [Written by Julia Michaels, Justin Tranter, Selena Gomez, and A$AP Rocky] / [Verse 1: Selena Gomez] / I'm on my 14 carats / I'm 14 carat / Doing it up like Midas / Now you say I got a touch / So good, so good / Make you never wanna leave / So don't, so don't / [Pre-Chorus: Selena Gomez] / Gonna wear that dress you like, skin-tight / Do my hair up real, real nice / And syncopate my skin to your heart beating / [Chorus: Selena Gomez] / Cause I just wanna look good for you, good for you / I just wanna look good for you, good for you / Let me show you how proud I am to be yours / Leave this dress a mess on the floor / And still look good for you, good for you / [Verse 2: Selena Gomez] / I'm on my marquise diamonds / I'm a marquise diamond / Could even make that Tiffany jealous / You say I give it to you hard / So bad, so bad / Make you never wanna leave / I won't, I won't / [Pre-Chorus: Selena Gomez] / Gonna wear that dress you like, skin-tight / Do my hair up real, real nice / And syncopate my skin to how you're breathing / [Chorus: Selena Gomez] / Cause I just wanna look good for you, good for you / I just wanna look good for you, good for you / Let me show you how proud I am to be yours / Leave this dress a mess on the floor / And still look good for you, good for you / [Bridge: Selena Gomez] / Trust me, I can take you there / Trust me, I can take you there / Trust me, I, trust me, I, trust me, I / [Verse 3: A$AP Rocky] / Hold on, take a minute, love / Cause I ain't trying to fuck your image up / Like we mess around in triple cuffs / Stumble 'round town, pull your zipper up / Pants sag like I don't give a / I ain't trying to fuck your business up / And I ain't trying to get you into stuff / But the way you touchin' on me in the club / Rubbin' on my miniature / John Hancock, fuck the signature / Any time I hit it, know she finna fall through / And every time we get up, always end up on the news / Ain't worried bout no press and ain't worried bout the next bitch / They love the way you dress and ain't got shit up on you / Jackpot, hit the jackpot / Just met a bad bitch without the ass shots / You look good, girl, you know you did good, don't you? / You look good, girl, bet it feel good, don't it? / [Chorus: Selena Gomez] / Cause I just wanna look good for you, good for you / Baby, let me be good to you, good to you / Let me show you how proud I am to be yours / Leave this dress a mess on the floor / And still look good for you, good for you / [Outro: Selena Gomez] / Trust me, I, trust me, I, trust me, I"
27,28,All-About-That-Bass,Meghan-Trainor,http://genius.com/Meghan-Trainor-All-About-That-Bass-lyrics,"[Chorus] / Because you know I'm all about that bass / 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass / [Verse 1] / Yeah, it's pretty clear, I ain't no size two / But I can shake it, shake it, like I'm supposed to do / Cause I got that boom boom that all the boys chase / And all the right junk in all the right places / I see the magazines working that Photoshop / We know that shit ain't real, come on now, make it stop / If you got beauty beauty just raise 'em up / Cause every inch of you is perfect from the bottom to the top / [Pre-Chorus] / Yeah, my momma she told me don't worry about your size / She says, boys like a little more booty to hold at night / (That booty, booty, uh, that booty booty) / You know I won't be no stick-figure, silicone Barbie doll / So, if that's what's you're into then go ahead and move along / [Chorus] / Because you know I'm all about that bass / 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass / [Verse 2] / Hey, I'm bringing booty back / Go ahead and tell them skinny bitches that / No, I'm just playing I know you think you're fat / But I'm here to tell you / Every inch of you is perfect from the bottom to the top / [Pre-Chorus] / Yeah, my momma she told me don't worry about your size / She says, boys like a little more booty to hold at night / (That booty, booty, uh, that booty booty) / You know I won't be no stick-figure, silicone Barbie doll / So, if that's what's you're into then go ahead and move along / [Chorus] / Because you know I'm all about that bass / 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass / Because you know I'm all about that bass / 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass / Because you know I'm all about that bass / 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass, no treble / I'm all 'bout that bass, 'bout that bass / [Click here to read about when Meghan Trainor met her co-writer on this song, Kevin Kadish]"
28,29,Style,Taylor-Swift,http://genius.com/Taylor-Swift-Style-lyrics,"[Verse 1] / Midnight / You come and pick me up, no headlights / Long drive / Could end in burning flames or paradise / Fade into view, oh / It's been a while since I have even heard from you / Heard from you / I should just tell you to leave / Cause I know exactly where it leads / But I watch us go round and round each time / [Chorus] / You got that James Dean daydream look in your eye / And I got that red lip, classic thing that you like / And when we go crashing down, we come back every time / Cause we never go out of style, we never go out of style / You got that long hair slicked back, white t-shirt / And I got that good girl faith and a tight little skirt / And when we go crashing down, we come back every time / We never go out of style, we never go out of style / [Verse 2] / So it goes / He can't keep his wild eyes on the road / Takes me home / Lights are off, he's taking off his coat / I say ""I've heard, oh / That you've been out and about with some other girl"" / Some other girl / He says ""What you heard is true, but I / Can't stop thinking about you, and I"" / I said ""I've been there too a few times"" / [Chorus] / Cause you got that James Dean daydream look in your eye / And I got that red lip, classic thing that you like / And when we go crashing down, we come back every time / Cause we never go out of style, we never go out of style / You got that long hair slicked back, white t-shirt / And I got that good girl faith and a tight little skirt / And when we go crashing down, we come back every time / We never go out of style, we never go out of style / [Bridge] / Take me home / Just take me home / Just take me home / [Chorus] / You got that James Dean daydream look in your eye / And I got that red lip, classic thing that you like / And when we go crashing down, we come back everytime / Cause we never go out of style, we never go out of style"
29,30,Hotline-Bling,Drake,http://genius.com/Drake-Hotline-Bling-lyrics,"[Intro] / You used to call me on my / You used to, you used to / Yeah / [Hook] / You used to call me on my cell phone / Late night when you need my love / Call me on my cell phone / Late night when you need my love / And I know when that hotline bling / That can only mean one thing / I know when that hotline bling / That can only mean one thing / [Verse 1] / Ever since I left the city, you / Got a reputation for yourself now / Everybody knows and I feel left out / Girl, you got me down, you got me stressed out / ‘Cause ever since I left the city, you / Started wearing less and goin' out more / Glasses of champagne out on the dance floor / Hangin' with some girls I've never seen before / [Hook] / You used to call me on my cell phone / Late night when you need my love / Call me on my cell phone / Late night when you need my love / I know when that hotline bling / That can only mean one thing / I know when that hotline bling / That can only mean one thing / [Verse 2] / Ever since I left the city, you, you, you / You and me, we just don't get along / You make me feel like I did you wrong / Going places where you don't belong / Ever since I left the city, you / You got exactly what you asked for / Running out of pages in your passport / Hangin' with some girls I've never seen before / [Hook] / You used to call me on my cell phone / Late night when you need my love / Call me on my cell phone / Late night when you need my love / And I know when that hotline bling / That can only mean one thing / I know when that hotline bling / That can only mean one thing / [Bridge] / These days, all I do is / Wonder if you're bendin' over backwards for someone else / Wonder if you're rolling up a Backwoods for someone else / Doing things I taught you, gettin' nasty for someone else / You don't need no one else / You don't need nobody else, no / Why you never alone? / Why you always touching road? / Used to always stay at home / Be a good girl, you was in the zone / Yeah, you should just be yourself / Right now, you're someone else / [Hook] / You used to call me on my cell phone / Late night when you need my love / Call me on my cell phone / Late night when you need my love / And I know when that hotline bling / That can only mean one thing / I know when that hotline bling / That can only mean one thing / [Outro] / Ever since I left the city… / [Produced by Nineteen85]"
30,31,Hey-Mama,David-Guetta,http://genius.com/David-Guetta-Hey-Mama-lyrics,"[Intro: Alan Lomax] / Be my woman, girl, I'll be your man / Be my woman, girl, I'll be your man / [Verse 1: Nicki Minaj] / Yes, I'll be your woman, yes, I'll be your baby / Yes, I'll be whatever that you tell me when you're ready / Yes, I'll be your girl, forever your lady / You ain't ever gotta worry, I'm down for you baby / [Pre-Chorus: Nicki Minaj] / Best believe that, when you need that / I'll provide that, you will always have it / I'll be on deck, keep it in check / When you need that, I'mma let you have it / [Chorus: Bebe Rexha] / Beating my drum like, dum di di day / I like the dirty rhythm you play / I wanna hear you calling my name / Like, hey mama, mama, hey mama, ma / Banging the drum like, dum di di day / I know you want it in the worst way / I wanna hear you calling my name / Like, hey mama, mama, hey mama, ma / [Post-Chorus: Alan Lomax] / Be my woman, girl / I'll be your man / Be my woman, girl / I'll be your man / [Verse 2: Nicki Minaj] / Yes I do the cooking, yes I do the cleaning / Plus I keep the na-na real sweet, for your eating / Yes you be the boss, and yes I be respecting / Whatever that you tell me, cause it's game you be spitting / [Pre-Chorus: Nicki Minaj] / Best believe that, when you need that / I'll provide that, you will always have it / I'll be on deck, keep it in check / When you need that, I'mma let you have it / [Chorus: Bebe Rexha] / Beating my drum like, dum di di day / I like the dirty rhythm you play / I wanna hear you calling my name / Like, hey mama, mama, hey mama, ma / Banging the drum like, dum di di day / I know you want it in the worst way / I wanna hear you calling my name / Like, hey mama, mama, hey mama, ma / [Post-Chorus: Alan Lomax] / Be my woman, girl, I'll be your man / Be my woman, girl, I'll be your man / [Verse 3: Nicki Minaj] / Whole crew got the juice, yo dick game the truth / My screams is the proof, them other dudes get the deuce / When I speed in the coupe, leaving this interview / It ain't nothin' new, I been fuckin' with you / None of them bitches ain't taking you, just tell them to make a U / Huh, that how it be, I come first like debuts, huh / So baby when you need that, give me that word / I'm no good, I'll be bad for my baby / [Bridge: Nicki Minaj] / So I make sure that he's getting his share / So I make sure that his baby take care / So I make sure I'm on my toes, on my knees / Keep him pleased, rub him down, be a lady and a freak, oh / [Chorus: Bebe Rexha] / Beating my drum like, dum di di day / I like the dirty rhythm you play / I wanna hear you calling my name / Like, hey mama, mama, hey mama, ma / Banging the drum like, dum di di day / I know you want it in the worst way / I wanna hear you calling my name / Like, hey mama, mama, hey mama, ma / [Post-Chorus: Alan Lomax] / Be my woman, girl, I'll be your man / Be my woman, girl, I'll be your man"
31,32,GDFR,Flo-Rida,http://genius.com/Flo-Rida-GDFR-lyrics,"[Prehook: Flo Rida] / I know what you came here to see / If you're a freak, then you coming home with me / And I know what you came here to do / Now bust it open let me see you get loose / [Hook: Flo Rida] / It's going down for real / It's going down for real / It's, it's going down for real / [Verse 1: Sage the Gemini] / Your girl just kissed a girl / I do bi (chicks) / Shake for a shake / I'm throwing these Emirates in the sky / Spinning this As-salamu alaykum / Peace to M.O.N.E.Y / I love my beaches, south beaches / Surfboard and high tide / I could just roll up / Cause I'm swoll up / So that birthday cake get a cobra / Buggati for real, I'm cold, bruh / That auto-biography rover / Got the key to my city it's over / It's no thots, only Anna Kournikova's / I said rackets, ratchets hold up / (I said rackets, ratchets hold up) / [Prehook: Flo Rida] / I know what you came here to see / If you're a freak, then you coming home with me / And I know what you came here to do / Now bust it open let me see you get loose / [Hook: Flo Rida] / It's going down for real / It's going down for real / And they already know me / It's, it's going down for real / [Verse 2: Flo Rida] / It's going down further than femurs / Girls get wetter than Katrina / Yeah my girl you never seen her / Cause my tints by limousines / My touch is the Midas / We de-plus your man to minus / My team blowing on that slam / Make you cough-cough that's Bronchitis / Put your hands up / It's a stick up, no more makeup / Get that ass on the floor / Ladies put your lipstick up / Double entendre, double entendre / While you're hating I get money / Then I double up tonkers / [Prehook: Flo Rida] / I know what you came here to see / If you're a freak, then you coming home with me / And I know what you came here to do / Now bust it open let me see you get loose / [Hook: Flo Rida] / It's going down for real / It's going down for real / It's, it's going down for real / It's going down for real / It's, it's going down for real / [Intermission] / Lift it, drop it, shake it, pop it / Lift it, drop it, shake it, pop it / Lift it (lift it), drop it (drop it), shake it (shake it), pop it / Lift it (lift it), drop it (drop it), shake it / [Hook: Flo Rida] / It's going down for real / It's going down for real / It's, it's going down for real / It's going down for real / It's, it's going down for real"
32,33,What-Do-You-Mean,Justin-Bieber,http://genius.com/Justin-Bieber-What-Do-You-Mean-lyrics,"[Intro] / [Chorus] / What do you mean? Oh, oh / When you nod your head yes / But you wanna say no / What do you mean? Hey-ey / When you don't want me to move / But you tell me to go / What do you mean? / Oh, what do you mean? / Said you're running out of time, what do you mean? / Oh, oh, oh, what do you mean? / Better make up your mind / What do you mean? / [Verse 1] / You’re so indecisive, what I’m saying / Tryna catch the beat, make up your heart / Don't know if you're happy or complaining / Don't want for us to end, where do I start? / [Pre-Chorus] / First you wanna go to the left then you wanna turn right / Wanna argue all day, make love all night / First you're up, then you’re down and then between / Oh, I really want to know… / [Chorus] / What do you mean? Oh, oh / When you nod your head yes / But you wanna say no / What do you mean? Hey-ey / When you don't want me to move / But you tell me to go / What do you mean? / Oh, what do you mean? / Said you're running out of time, what do you mean? / Oh, oh, oh, what do you mean? / Better make up your mind / What do you mean? / [Verse 2] / You’re overprotective when I’m leaving / Trying to compromise but I can’t win / You want to make a point, but you keep preaching / You had me from the start, won't let this end / [Pre-Chorus] / First you wanna go to the left then you wanna turn right / Wanna argue all day, make love all night / First you're up, then you’re down and then between / Oh, I really want to know… / [Chorus] / What do you mean? Oh, oh / When you nod your head yes / But you wanna say no / What do you mean? Hey-ey / When you don't want me to move / But you tell me to go / What do you mean? / (I wanna know) / Oh, what do you mean? (Ooh) / Said you're running out of time, what do you mean? / (Oh baby) / Oh, oh, oh, what do you mean? / Better make up your mind / What do you mean? / [Outro] / Oh, oh / (This is ours baby, yeah) / When you nod your head yes / But you wanna say no / What do you mean? Hey-ey / (You're so confusing baby) / When you don't want me to move / But you tell me to go / What do you mean? / (Be more straight forward) / Oh, what do you mean? / Said you're running out of time, what do you mean? / Oh, oh, oh, what do you mean? / Better make up your mind / What do you mean? / [Music Video] / [Lyric Video] / [Produced by Justin Bieber & MdL]"
33,34,Photograph,Ed-Sheeran,http://genius.com/Ed-Sheeran-Photograph-lyrics,"[Verse 1] / Loving can hurt, loving can hurt sometimes / But it's the only thing that I know / When it gets hard, you know it can get hard sometimes / It's the only thing that makes us feel alive / [Pre-Chorus] / We keep this love in a photograph / We made these memories for ourselves / Where our eyes are never closing / Our hearts were never broken / And time's forever frozen, still / [Chorus 1] / So you can keep me / Inside the pocket of your ripped jeans / Holding me close until our eyes meet / You won't ever be alone, wait for me to come home / [Verse 2] / Loving can heal, loving can mend your soul / And it's the only thing that I know / I swear it will get easier, remember that with every piece of ya / And it's the only thing to take with us when we die / [Pre-Chorus] / We keep this love in a photograph / We made these memories for ourselves / Where our eyes are never closing / Our hearts were never broken / And time's forever frozen, still / [Chorus 2] / So you can keep me / Inside the pocket of your ripped jeans / Holding me close until our eyes meet / You won't ever be alone / And if you hurt me, that's okay baby / Only words bleed inside these pages / You just hold me / And I won’t ever let you go / Wait for me to come home / Wait for me to come home / Wait for me to come home / Wait for me to come home / [Bridge] / Oh you can fit me / Inside the necklace you got when you were sixteen / Next to your heartbeat where I should be / Keep it deep within your soul / And if you hurt me, that's okay baby / Only words bleed inside these pages / You just hold me / And I won’t ever let you go / [Outro] / When I'm away, I will remember how you kissed me / Under the lamppost back on Sixth street / Hearing you whisper through the phone / Wait for me to come home"
34,35,Hello,Adele,http://genius.com/Adele-Hello-lyrics,"[Verse 1] / Hello, it's me / I was wondering if after all these years / You'd like to meet, to go over everything / They say that time's supposed to heal ya / But I ain't done much healing / Hello, can you hear me? / I'm in California dreaming / About who we used to be / When we were younger and free / I've forgotten how it felt / Before the world fell at our feet / There's such a difference between us / And a million miles / [Chorus] / Hello from the other side / I must've called a thousand times / To tell you I'm sorry / For everything that I've done / But when I call, you never seem to be home / Hello from the outside / At least I can say that I've tried / To tell you I'm sorry, for breaking your heart / But it don't matter / It clearly doesn't tear you apart anymore / [Verse 2] / Hello, how are you? / It's so typical of me to talk about myself, I'm sorry / I hope that you're well / Did you ever make it out of that town / Where nothing ever happened? / It's no secret / That the both of us are running out of time / [Chorus] / So hello from the other side / I must've called a thousand times / To tell you I'm sorry / For everything that I've done / But when I call, you never seem to be home / Hello from the outside / At least I can say that I've tried / To tell you I'm sorry, for breaking your heart / But it don't matter / It clearly doesn't tear you apart anymore / [Bridge] / Ooooohh, anymore / Ooooohh, anymore / Ooooohh, anymore / Anymore / [Chorus] / Hello from the other side / I must've called a thousand times / To tell you I'm sorry / For everything that I've done / But when I call, you never seem to be home / Hello from the outside / At least I can say that I've tried / To tell you I'm sorry, for breaking your heart / But it don't matter / It clearly doesn't tear you apart anymore / [Produced by Greg Kurstin] / [Music Video]"
35,36,Stitches,Shawn-Mendes,http://genius.com/Shawn-Mendes-Stitches-lyrics,"[Music Video] / [Verse 1] / I thought that I've been hurt before / But no one's ever left me quite this sore / Your words cut deeper than a knife / Now I need someone to breathe me back to life / [Pre-Chorus] / Got a feeling that I'm going under / But I know that I'll make it out alive / If I quit calling you my lover / Move on / [Chorus] / You watch me bleed until I can't breathe, shaking / Falling onto my knees / And now that I'm without your kisses / I'll be needing stitches / Tripping over myself, aching / Begging you to come help / And now that I'm without your kisses / I'll be needing stitches / [Verse 2] / Just like a moth drawn to a flame / Oh, you lured me in I couldn't sense the pain / Your bitter heart, cold to the touch / Now I'm gonna reap what I sow / I'm left seeing red on my own / [Pre-Chorus] / Got a feeling that I'm going under / But I know that I'll make it out alive / If I quit calling you my lover / Move on / [Chorus] / You watch me bleed until I can't breathe, shaking / Falling onto my knees / And now that I'm without your kisses / I'll be needing stitches / Tripping over myself, aching / Begging you to come help / And now that I'm without your kisses / I'll be needing stitches / [Bridge] / Needle and the thread, gotta get you out of my head / Needle and the thread, gonna wind up dead / Needle and the thread, gotta get you out of my head / Needle and the thread, gonna wind up dead / Needle and the thread, gotta get you out of my head / Needle and the thread, gonna wind up dead / Needle and the thread, gotta get you out of my head / Get you out of my head / [Chorus] / You watch me bleed until I can't breathe, shaking / Falling onto my knees / And now that I'm without your kisses / I'll be needing stitches / Tripping over myself, aching / Begging you to come help / And now that I'm without your kisses / I'll be needing stitches / [Refrain] / Now that I'm without your kisses / I'll be needing stitches / Now that I'm without your kisses / I'll be needing stitches"
36,37,Talking-Body,Tove-Lo,http://genius.com/Tove-Lo-Talking-Body-lyrics,"[Verse 1] / Bed, stay in bed / The feeling of your skin locked in my head / Smoke, smoke me broke / I don't care, I'm down for what you want / [Pre-Chorus] / Day drunk into the night, wanna keep you here / Cause you dry my tears, yeah / Summer lovin' and fights, how it is for us / And it's all because / [Chorus] / Now if we're talking body / You got a perfect one, so put it on me / Swear it won't take you long / If you love me right, we fuck for life / On and on and on / Now if we're talking body / You got a perfect one, so put it on me / Swear it won't take you long / If you love me right, we fuck for life / On and on and on / [Verse 2] / Love, give me love / Anything you want I'll give it up / Lips, lips I kiss / Bite me while I taste your fingertips / [Pre-Chorus] / Day drunk into the night, wanna keep you here / Cause you dry my tears, yeah / Summer lovin' and fights, how it is for us / And it's all because / [Chorus] / Now if we're talking body / You got a perfect one, so put it on me / Swear it won't take you long / If you love me right, we fuck for life / On and on and on / Now if we're talking body / You got a perfect one, so put it on me / Swear it won't take you long / If you love me right, we fuck for life / On and on and on / [Bridge] / Bodies, our baby making bodies we just use for fun / Bodies, let's use 'em up 'til every little piece is gone / (Let's go) On and on and on / (Let's go) On and on / (Let's go) / [Chorus] / Now if we're talking body / You got a perfect one, so put it on me / Swear it won't take you long / If you love me right, we fuck for life / On and on and on / Now if we're talking body / You got a perfect one, so put it on me / Swear it won't take you long / If you love me right, we fuck for life / On and on and on / [Chorus] / Now if we're talking body / Put it on me / If you love me right, we fuck for life / On and on and on / Now if we're talking body / You got a perfect one so put it on me / Swear it won't take you long / If you love me right, we fuck for life / On and on and on"
37,38,Jealous,Nick-Jonas,http://genius.com/Nick-Jonas-Jealous-lyrics,"[Verse 1] / I don't like the way he’s looking at you / I'm starting to think you want him too / Am I crazy? Have I lost ya? / Even though I know you love me, can't help it / [Pre-Chorus] / I turn my chin music up / And I'm puffing my chest / I’m getting red in the face / You can call me obsessed / It’s not your fault that they hover / I mean no disrespect / It's my right to be hellish / I still get jealous / [Chorus] / Cause you're too sexy, beautiful / And everybody wants a taste / That’s why I still get jealous / Cause you're too sexy, beautiful / And everybody wants a taste / That's why I still get jealous / [Verse 2] / I wish you didn't have to post it all / I wish you'd save a little bit just for me / Protective or possessive? Girl / Call it passive or aggressive? / [Pre-Chorus] / I turn my chin music up / And I'm puffing my chest / I’m getting red in the face / You can call me obsessed / It’s not your fault that they hover / I mean no disrespect / It's my right to be hellish / I still get jealous / [Chorus] / Cause you're too sexy, beautiful / And everybody wants a taste / That’s why I still get jealous / Cause you're too sexy, beautiful / And everybody wants a taste / That's why I still get jealous / [Bridge] / We're the only ones invited / Say there's no one else for you / Cause you know I get excited, yeah / When you get jealous too / [Pre-Chorus] / I turn my chin music up / And I'm puffing my chest / I’m getting red in the face / You can call me obsessed / It's not your fault that they hover / I mean no disrespect / It's my right to be hellish / I still get jealous / [Chorus] / Cause you're too sexy, beautiful / And everybody wants a taste / That’s why I still get jealous / Cause you're too sexy, beautiful / And everybody wants a taste / That's why I still get jealous / [Outro] / Oh, that's why I still get jealous / Oh, that's why I still get jealous"
38,39,Time-of-Our-Lives,Pitbull,http://genius.com/Pitbull-Time-of-Our-Lives-lyrics,"[Pre-Chorus: Ne-Yo] / I know my rent was gon' be late bout a week ago / I worked my ass off, but I still can't pay it though / But I got just enough / To get off in this club / Have me a good time, before my time is up / Hey, let's get it now / [Chorus: Ne-Yo] / Oooh!!  I want the time of my life / Oh baby ooh give me the time of my life / Let's get it now / [Verse 1: Pitbull] / Mr. Worldwide / Ne-yo / This is the last $20 I got / But I'mma have a good time ballin' or out / Tell the bartender, line up some shots / Cause I'mma get loose tonight / She's on fire, she's so hot / I'm no liar, she burn up the spot / Look like Mariah, I took another shot / Told her drop, drop, drop, drop it like it's hot / Dirty talk, dirty dance / She a freaky girl and I'm a freaky man / She on the rebound, broke up with her ex / And I'm like Rodman, ready on deck / I told her I wanna ride out, and she said yes / We didn't go to church, but I got blessed / [Pre-Chorus: Ne-Yo] / I know my rent was gon' be late bout a week ago / I worked my ass off, but I still can't pay it though / But I got just enough / To get off in this club / Have me a good time, before my time is up / Hey, let's get it now / [Chorus: Ne-Yo] / Oooh!!  I want the time of my life / Oh baby ooh give me the time of my life / Let's get it now / [Verse 2: Pitbull] / Tonight I'mma lose my mind / Better get yours cause I'm gonna get mine / Party every night, like my last / Mami know the drill, shake that ass / Go ahead baby let me see what you got / You know you got the biggest booty in this spot / And I just wanna see that thing drawwwwp / From the back to the front to the top / You know me I'm off in the cut / Always like a squirrel, looking for a nut / This isn't for show I'm not talking 'bout luck / I'm not talking 'bout love, I'm talking 'bout lust / Now let's get loose, have some fun / Forget about bills and the first of the month / It's my night, your night, our night, let's turn it up / [Pre-Chorus: Ne-Yo] / I know my rent was gon' be late bout a week ago / I worked my ass off, but I still can't pay it though / But I got just enough / To get off in this club / Have me a good time, before my time is up / Hey, let's get it now / [Chorus: Ne-Yo] / Oooh!!  I want the time of my life / Oh baby ooh give me the time of my life / Let's get it now / [Bridge: Ne-Yo] / Everybody’s gone through something / (Everybody’s gone through something) / I said, everybody’s gone through something / (Everybody’s gone through something) / So you might as well you roll it up / Pour it up, drink it up, throw it up tonight / I said, everybody gone through something / (Everybody’s gone through something) / Said, everybody gone through something / (Everybody’s gone through something) / So you might as well you roll it up / Pour it up, drink it up, throw it up tonight / [Break: Pitbull] / This for everybody going through tough times / Believe me, been there, done that / But every day above ground is a great day, remember that—Dale! / [Pre-Chorus: Ne-Yo] / I know my rent was gon' be late bout a week ago / I worked my ass off, but I still can't pay it though / But I got just enough / To get off in this club / Have me a good time, before my time is up / Hey, let's get it now / [Chorus: Ne-Yo] / Oooh!!  I want the time of my life / Oh baby ooh give me the time of my life / Let's get it now"
