,rank,songname,artist,urls,lyrics_raw
22,23,How-to-Love,Lil-Wayne,http://genius.com/Lil-Wayne-How-to-Love-lyrics,"[Intro: Lil Wayne] / Cut the music up / A little louder.. / [Hook: Lil Wayne] / You had a lot of crooks trying to steal your heart / Never really had luck, / couldn’t never figure out / How to love, how to love / You had a lot of moments that didn’t last forever / Now you in a corner tryning put it together / How to love, how to love / For a second you were here, now you over there / It's hard not to stare the way you're moving your body / Like you never had a love, never had a love / [Verse 1: Lil Wayne] / When you was just a young’un your looks were so precious / But now you're grown up, so fly its like a blessing / But you can’t have a man look at you for five seconds / Without you being insecure / You never credit yourself so when you got older / It seems like you came back ten times over / Now you’re sitting here in this damn corner / Looking through all your thoughts and looking over your shoulder / [Hook: Lil Wayne] / See You had a lot of crooks trying to steal your heart / Never really had luck / Couldn’t never figure out / How to love, how to love / You had a lot of moments that didn’t last forever / Now you in a corner tryning put it together / How to love, how to love / For a second you were here, now you over there / It's hard not to stare the way you're moving your body / Like you never had a love, never had a love / [Verse 2: Lil Wayne] / You had a lot of dreams that transform to visions / The fact that you saw the world affected all your decisions / But it wasn’t your fault, wasn't in your intentions / To be the one here talking to me, be the one listening / But I admire your poppin' bottles and dippin' / Just as much as you admire bartending and stripping / Baby, so don’t be mad, nobody else trippin / You see a lot of crooks and crooks still crook / [Hook: Lil Wayne] / You had a lot of crooks trying to steal your heart / Never really had luck / Couldn’t never figure out / How to love, how to love / You had a lot of moments that didn’t last forever / Now you in a corner tryning put it together / How to love, how to love / For a second you were here, now you over there / It's hard not to stare the way you're moving your body / Like you never had a love, never had a love / [Bridge: Lil Wayne] / See I just want you to know that you deserve the best / You’re beautiful, you’re beautiful / Yeah, and I want you to know / You’re far from the usual, far from the usual / [Hook: Lil Wayne] / You see you had a lot of crooks trying to steal your heart / Never really had luck / Couldn’t never figure out / How to love, how to love / See you had a lot of moments that didn’t last forever / Now you in this corner trying put it together / How to love, how to love / See you had a lot of crooks trying to steal your heart / Never really had luck / Couldn’t never figure out / How to love, how to love / You had a lot of moments that didn’t last forever / Now you in this corner trying put it together / How to love, how to love"
23,24,Someone-Like-You,Adele,http://genius.com/Adele-Someone-Like-You-lyrics,"[Verse 1] / I heard that you're settled down / That you found a girl and you're married now / I heard that your dreams came true / Guess she gave you things I didn't give to you / Old friend, why are you so shy? / Ain't like you to hold back or hide from the light / [Pre-Chorus] / I hate to turn up out of the blue, uninvited / But I couldn't stay away, I couldn't fight it / I had hoped you'd see my face / And that you'd be reminded that for me it isn't over / [Chorus] / Never mind, I'll find someone like you / I wish nothing but the best for you two / ""Don't forget me,"" I beg / ""I'll remember,"" you said / Sometimes it lasts in love, but sometimes it hurts instead / Sometimes it lasts in love, but sometimes it hurts instead / [Verse 2] / You know how the time flies / Only yesterday was the time of our lives / We were born and raised in a summer haze / Bound by the surprise of our glory days / [Pre-Chorus] / I hate to turn up out of the blue, uninvited / But I couldn't stay away, I couldn't fight it / I had hoped you'd see my face / And that you'd be reminded that for me it isn't over / [Chorus] / Never mind, I'll find someone like you / I wish nothing but the best for you two / ""Don't forget me,"" I beg / ""I'll remember,"" you said / Sometimes it lasts in love, but sometimes it hurts instead / [Bridge] / Nothing compares, no worries or cares / Regrets and mistakes, they're memories made / Who would have known how bittersweet this would taste? / [Breakdown] / Never mind, I'll find someone like you / I wish nothing but the best for you / ""Don't forget me,"" I beg / ""I'll remember,"" you said / Sometimes it lasts in love, but sometimes it hurts instead / [Chorus] / Never mind, I'll find someone like you / I wish nothing but the best for you two / ""Don't forget me,"" I beg / ""I'll remember,"" you said / Sometimes it lasts in love, but sometimes it hurts instead / Sometimes it lasts in love, but sometimes it hurts instead"
24,25,Good-Life,OneRepublic,http://genius.com/OneRepublic-Good-Life-lyrics,"[Verse 1] / Woke up in London yesterday / Found myself in the city near / Piccadilly / Don't really know how I got here / I got some pictures on my phone / New names and numbers that I don't know / Address to places like / Abbey Road / Day turns to night, night turns to whatever we want / We're young enough to say / [Chorus] / Oh, this has gotta be the good life / This has gotta be the good life / This could really be a good life, good life / Say oh, got this feeling that you can't fight / Like this city is on fire tonight / This could really be a good life / A good, good life / [Verse 2] / To my friends in New York, I say hello / My friends in L.A. they don't know / Where I've been for the past few years or so / Paris to China to Colorado / Sometimes there's airplanes I can't jump out / Sometimes there's bullshit that don't work now / We all got our stories but please tell me-e-e-e / What there's to complain about / [Pre-Chorus] / When you're happy like a fool / Let it take you over / When everything is out / You got to take it in / [Chorus] / Oh, this has gotta be the good life / This has gotta be the good life / This could really be a good life, good life / Say oh, got this feeling that you can't fight / Like this city is on fire tonight / This could really be a good life / A good, good life / [Bridge] / Hopelessly, I feel like there might be something that I'll miss / Hopelessly, I feel like the window closes oh so quick / Hopelessly, I'm taking a mental picture of you now / Cause hopelessly, the hope is we have so much to feel good about / [Chorus] / Oh, this has gotta be the good life / This has gotta be the good life / This could really be a good life, good life / Say oh, got this feeling that you can't fight / Like this city is on fire tonight / This could really be a good life / A good, good life / [Outro] / Oh yeah / Good, good life / Good life / Ooh"
25,26,The-Lazy-Song,Bruno-Mars,http://genius.com/Bruno-Mars-The-Lazy-Song-lyrics,"[Chorus] / Today, I don't feel like doing anything / I just wanna lay in my bed / Don't feel like picking up my phone / So leave a message at the tone / Cause today, I swear, I'm not doing anything / [Verse 1] / I'm gonna kick my feet up, then stare at the fan / Turn the TV on, throw my hand in my pants / Nobody's gonna tell me I can't / I'll be lounging on the couch / Just chillin' in my snuggie / Click to MTV, so they can teach me how to dougie / Cause in my castle I'm the freaking man / [Pre-Chorus] / Oh oh, yes I said it / I said it, I said it, cause I can / [Chorus] / Today, I don’t feel like doing anything / I just wanna lay in my bed / Don’t feel like picking up my phone / So leave a message at the tone / Cause today, I swear, I'm not doing anything / Nothing at all / Nothing at all / [Verse 2] / Tomorrow, I'll wake up, do some P90X / Meet a really nice girl, have some really nice sex / She's gonna scream out, ""This is great!"" / (Oh my god, this is great) / Yeah, I might mess around and get my college degree / I bet my old man will be so proud of me / But sorry paps, you'll just have to wait / [Pre-Chorus] / Oh oh, yes I said it / I said it, I said it, cause I can / [Chorus] / Today, I don’t feel like doing anything / I just wanna lay in my bed / Don’t feel like picking up my phone / So leave a message at the tone / Cause today, I swear, I'm not doing anything / [Bridge] / No, I ain't gonna comb my hair / Cause I ain't going anywhere / No, no, no, no, no, no, no, no, no / I'll just strut in my birthday suit / And let everything hang loose / Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah / [Chorus] / Oh, today, I don’t feel like doing anything / I just wanna lay in my bed / Don’t feel like picking up my phone / So leave a message at the tone / Cause today, I swear, I'm not doing anything / Nothing at all / Nothing at all"
26,27,Till-the-World-Ends,Britney-Spears,http://genius.com/Britney-Spears-Till-the-World-Ends-lyrics,"[Verse 1] / This kitten got your tongue tied in knots, I see / Spit it out, cause I'm dying for company / I notice that you got it, you notice that I want it / You know that I can take it to the next level, baby / If you want this good ish, sicker than the remix / Baby, let me blow your mind tonight / [Chorus] / I can't take it, take it, take no more / Never felt like, felt like this before / Come on, get me, get me on the floor / DJ what you, what you waiting for? / [Post-Chorus] / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / [Verse 2] / Watch me move, when I lose, when I lose it hard / Get you off with the touch dancing in the dark / You notice what I'm wearing, I notice when you're staring / You know that I can take it to the next level, baby / Hotter than the A-list / , next one on my hit-list / Baby, let me blow your mind tonight / [Chorus] / I can't take it, take it, take no more / Never felt like, felt like this before / Come on, get me, get me on the floor / DJ what you, what you waiting for? / [Post-Chorus] / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / [Refrain] / See the sunlight, we ain't stopping / Keep on dancing till the world ends / If you feel it, let it happen / Keep on dancing till the world ends / Keep on dancing till the world ends / Keep on dancing till the world ends / [Post-Chorus] / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / Woah-oh-oh-oh-oh-oh-oh / [Refrain] / See the sunlight, we ain't stopping / Keep on dancing till the world ends / If you feel, it let it happen / Keep on dancing till the world ends"
27,28,The-Show-Goes-On,Lupe-Fiasco,http://genius.com/Lupe-Fiasco-The-Show-Goes-On-lyrics,"[Intro] / LA-SER / Yeah, yeah / Kane is in the building, nigga / [Hook] / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / [Verse 1] / Have you ever had the feeling that you was being had? / Don’t that shit there make you mad? / They treat you like a slave / Put chains all on your soul and put whips up on your back / They be lying through they teeth / Hope you slip up off your path / I don’t switch up, I just laugh, put my kicks up on they desk / Unaffected by they threats, then get busy on they ass / See, that's how that Chi-Town made me / That's how my daddy raised me / That glitterin’ may not be gold, / don’t let nobody play me / If you are my homeboy, you never have to pay me / Go in and put your hands up, when times is hard you stand up / L-U-P the man, ‘cause the brand that the fans trust / So even if they ban us, they’ll never slow my plans up / [Hook] / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / [Verse 2] / One in the air for the people ain’t here / Two in the air for the father that’s there / Three in the air for the kids in the ghetto / Four for the kids that don’t wanna be there / None for the niggas tryna hold them back / Five in the air for the teachers not scared / To tell those kids that’s living in the ghetto / That the niggas holding back, that the world is theirs / Yeah, yeah, the world is yours, I was once that little boy / Terrified of the world, now I’m on a world tour / I would give up everything, even start a world war / For these ghetto girls and boys I’m rapping round the world for / Africa to New York, Haiti, then I detour / Oakland out to Auckland, Gaza Strip to Detroit / Say hip-hop only destroy, tell ‘em look at me, boy / I hope your son don’t have a gun and never be a d-boy / [Hook] / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / [Verse 3] / So no matter what you been through, no matter what you into / No matter what you see when you look outside your window / Brown grass or green grass, / picket fence or barbed wire / Never ever put them down, you just lift your arms higher / Raise ‘em till your arms tired, let ‘em know you here / That you struggling, surviving, that you gon’ persevere / Yeah, ain’t nobody leaving, nobody going home / Even if they turn the lights out, the show is going on / [Hook] / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / Alright, already, the show goes on / All night, till the morning we dream so long / Anybody ever wonder / When they would see the sun go / Just remember when you come up / The show goes on / The show goes on / The show goes on / The show goes on / The show goes on"
28,29,The-Edge-of-Glory,Lady-Gaga,http://genius.com/Lady-Gaga-The-Edge-of-Glory-lyrics,"[Verse 1] / There ain't a reason you and me should be alone tonight / Yeah baby, tonight, yeah baby / But I got a reason that you-hoo should take me home tonight / I need a man that thinks it right when it's so wrong / Tonight, yeah baby / Tonight, yeah baby / Right on the limit's where we know we both belong tonight / [Pre-Chorus] / It's hot to feel the rush, to brush the dangerous / I'm gonna run back to, to the edge with you / Where we can both fall far in love / [Chorus] / I'm on the edge of glory / And I'm hanging on a moment of truth / I'm on the edge of glory / And I'm hanging on a moment with you / I'm on the edge / The edge, the edge, the edge / The edge, the edge, the edge / I'm on the edge of glory / And I'm hanging on a moment with you / I'm on the edge with you / [Verse 2] / Another shot, before we kiss the other side tonight / Yeah baby, tonight, yeah baby / I'm on the edge of something final we call life tonight / Alright! Alright! / Put on your shades, cause I'll be dancing in the flames tonight Yeah baby, tonight, yeah baby / It isn't hell if everybody knows my name tonight / Alright! Alright! / [Pre-Chorus] / It's hot to feel the rush, to brush the dangerous](305322) / I'm gonna run back to, to the edge with you / Where we can both fall far in love / [Chorus] / I'm on the edge of glory / And I'm hanging on a moment of truth / I'm on the edge of glory / And I'm hanging on a moment with you / I'm on the edge / The edge, the edge, the edge / The edge, the edge, the edge / I'm on the edge of glory / And I'm hanging on a moment with you / I'm on the edge with you / [Saxaphone solo] / [Chorus] / I'm on the edge of glory / And I'm hanging on a moment of truth / I'm on the edge of glory / And I'm hanging on a moment with you / I'm on the edge / The edge, the edge, the edge / The edge, the edge, the edge / I'm on the edge of glory / And I'm hanging on a moment with you / I'm on the edge with you"
29,30,We-R-Who-We-R,Kesha,http://genius.com/Kesha-We-R-Who-We-R-lyrics,"[Verse 1: Kesha] / Hot and dangerous / If you’re one of us, then roll with us / Cause we make the hipsters fall in love / When we’ve got our hot-pants on and up / And yes, of course we does / We’re running this town just like a club / And no, you don’t wanna mess with us / Got Jesus on my necklace / [Pre-Chorus: Kesha] / Got that glitter on my eyes / Stockings ripped all up the side / Looking sick and sexy-fied / So let’s go, oh oh / Let’s go! / [Chorus: Kesha] / Tonight we’re going hard / Just like the world is ours / We’re tearing it apart / You know we’re superstars / We are who we are / We’re dancing like we’re dumb / Our bodies go numb / We’ll be forever young / You know we’re superstars / We are who we are / [Verse 2: Kesha] / DJ turn it up / It’s about damn time to live it up / I’m so sick of being so serious / It’s making my brain delirious / I’m just talking truth / I’m telling you ’bout the shit we do / We’re selling our clothes, sleeping in cars / Dressing it down, hitting on dudes / Hard / [Pre-Chorus: Kesha] / Got that glitter on my eyes / Stockings ripped all up the side / Looking sick and sexy-fied / So let’s go, oh oh / Let’s go! / [Chorus: Kesha] / Tonight we’re going hard / Just like the world is ours / We’re tearing it apart / You know we’re superstars / We are who we are / We’re dancing like we’re dumb / Our bodies go numb / We’ll be forever young / You know we’re superstars / We are who we are / [Breakdown: Kesha] / DJ turn it up, DJ turn it up / DJ turn it up, DJ turn it up / [Chorus: Kesha] / Tonight we’re going hard / Just like the world is ours / We’re tearing it apart / You know we’re superstars / We are who we are / We’re dancing like we’re dumb / Our bodies go numb / We’ll be forever young / You know we’re superstars / We are who we are"
30,31,Black-and-Yellow,Wiz-Khalifa,http://genius.com/Wiz-Khalifa-Black-and-Yellow-lyrics,"[Intro] / Yeah, uh-huh, you know what it is / Black and yellow, black and yellow / Black and yellow, black and yellow / Yeah uh-huh, you know what it is / Black and yellow, black and yellow / Black and yellow, black and yellow / [Hook] / Yeah, uh-huh, you know what it is / Everything I do, yeah, I do it big / Yeah, uh-huh, / screaming: ""That's nothin'!"" / When I pulled off the lot, that's stuntin' / Reppin' in my town / When you see me you know everything / Black and yellow, black and yellow / Black and yellow, black and yellow / I put it down from the whip to my diamonds, I'm in / Black and yellow, black and yellow / Black and yellow, black and yellow / [Verse 1] / Uh, black stripe, yellow paint / Them niggas scared of it, but them hoes ain't / Soon as I hit the club, look at them hoes' face / Hit the pedal once, make the floor shake / Suede inside, / my engine roarin' / It’s the big boy, you know what I paid for it / And I got the pedal to the metal / Got you niggas checking game / I’m ballin' out on every level / Hear them haters talk, but there’s nothin' you can tell 'em / Just made a million, got another million on my schedule / No love for 'em, nigga breaking hearts / No keys, push to start / [Hook] / Yeah, uh-huh, you know what it is / Everything I do, yeah, I do it big / Yeah, uh-huh, / screaming: ""That's nothin'!"" / When I pulled off the lot, that's stuntin' / Reppin' in my town / When you see me you know everything / Black and yellow, black and yellow / Black and yellow, black and yellow / I put it down from the whip to my diamonds, I'm in / Black and yellow, black and yellow / Black and yellow, black and yellow / [Verse 2] / Got a call from my jeweler, this just in / And bitches love me ‘cause I'm fucking with their best friends / Not a lesbian, but she a freak though / This ain't for one night, I’m shining all week, ho / I’m sippin' Clicquot / and rocking yellow diamonds / So many rocks up in my watch I can’t tell what the time is / Got a pocket full of big faces / Throw it up, ‘cause every nigga that I’m with Taylor'd / [Hook] / Yeah, uh-huh, you know what it is / Everything I do, yeah, I do it big / Yeah, uh-huh, / screaming: ""That's nothin'!"" / When I pulled off the lot, that's stuntin' / Reppin' in my town / When you see me you know everything / Black and yellow, black and yellow / Black and yellow, black and yellow / I put it down from the whip to my diamonds, I'm in / Black and yellow, black and yellow / Black and yellow, black and yellow / [Verse 3] / Stay high like how I’m supposed to do / That crowd underneath them clouds can’t get close to you / And my car look unapproachable / Super clean, but it's super mean / She wanna fuck with them cats, smoke weed, count stacks / Get fly and take trips and that's that, real rap / I let her get high if she want and she feel that / Convertible drop feel, ‘87, the top peeled back / [Interlude] / Yeah, uh-huh, you know what it is / Yeah, yeah, you know what it is / You already know what it is, man / And if you don't, you should by now / [Hook] / Reppin' in my town / When you see me you know everything / Black and yellow, black and yellow / Black and yellow, black and yellow / I put it down from the whip to my diamonds, I'm in / Black and yellow, black and yellow / Black and yellow, black and yellow / Yeah, uh-huh, you know what it is / Everything I do, yeah, I do it big / Yeah, uh-huh, / screaming: ""That's nothin'!"" / When I pulled off the lot, that's stuntin' / Reppin' in my town / When you see me you know everything / Black and yellow, black and yellow / Black and yellow, black and yellow / I put it down from the whip to my diamonds, I'm in / Black and yellow, black and yellow / Black and yellow, black and yellow"
31,32,Tonight-Tonight,Hot-Chelle-Rae,http://genius.com/Hot-Chelle-Rae-Tonight-Tonight-lyrics,"(Intro) / It's been a really, really messed up week / Seven days of torture, seven days of bitter / And my / girlfriend / went and cheated on me / She's a California dime, but it's time for me to quit her / La, la, la, whatever / La, la, la, it doesn't matter / La, la, la, oh / Well / La, la, la / (Chorus) / We're going at it tonight, tonight / There's a party on the rooftop top of the world / Tonight, tonight, and we're dancing on the edge of the Hollywood sign / I don't know if I'll make it, but watch how good I'll fake it / It's alright, alright, tonight, tonight / Woke up with a strange tattoo / Not sure how I got it / Not a dollar in my pocket / And it kinda looks just like you / Mixed with / Zach Galifanakis / , huh / La, la, la, whatever / La, la, la, / it doesn't matter / La, la, la, oh, well / La, la, la / We're going at it tonight, tonight! / There's a party on the rooftop-top of the world / Tonight, tonight, and we're dancing on the edge of the / Hollywood sign / ! / I don't know if I'll make it, but watch how good I'll fake it / It's alright, alright, tonight, tonight / You got me singing like, whoa / C'mon! Oh, it doesn't matter, whoa / Everybody now, oh! / Just don't stop, let's keep the beat pumpin' / Keep the beat up, let's drop the beat down / It's my party, dance if I want to / We can get crazy, let it all out! / It's you and me, and we're runnin' this town / And it's me and you, and we're shakin' the ground / And ain't nobody going to tell us to go / Cause this is our show! / Everybody! Whoa! c'mon! oh, all you animals! Whoa! / Let me hear you now, oh! / Tonight, tonight / There's a party on the rooftop-top of the world / Tonight, tonight, and we're dancing on the edge of the Hollywood sign! / I don't know if I'll make it, but watch how good I'll fake it / It's alright, alright, tonight, tonight / It's alright, alright, tonight, tonight / Yeah, It's alright, alright, tonight, tonight / Just singing like, Whoa, c'mon / Oh, all you party people / Whoa, all you singletons / Oh, even the / white kids / ! / Just don't stop, let's keep the beat pumpin' / Keep the beat up, let's drop the beat down / It's my party, dance if I want to / We can get crazy, let it all out! / It's..."
32,33,Blow,Kesha,http://genius.com/Kesha-Blow-lyrics,"Dance / [Verse 1] / Back door cracked, we don't need a key / We get in for free, no VIP sleaze / Drink that Kool-Aid follow my lead / Now you're one of us, you're coming with me / It's time to kill the lights and shut the DJ down / (This place about to) / Tonight we're taking over, no one's getting out / [Chorus] / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to / Blow oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to / [Ke$ha] / Now what? (What?) / We're taking control, we get what we want / We do what you don't / Dirt and glitter cover the floor / We're pretty and sick, we're young and we're bored / It's time to lose your mind and let the crazy out / (This place about to) / Tonight we're takin' names, cause we don't mess around / [Chorus] / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to / Blow oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to / [Bridge] / Go go go go insane, go insane / Throw some glitter, make it rain on 'em / Let me see them Hanes / Let me, let me see them Hanes / Go insane, go insane / Throw some glitter, make it rain on 'em / Let me see them Hanes / Let me, let me see them Hanes / [Interlude] / We are taking over / Get used to it, okay? / [Chorus] / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to / Blow oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to blow / Oh oh oh, oh oh oh / Blow oh oh oh, oh oh oh / This place about to"
33,34,Lighters,Bad-Meets-Evil,http://genius.com/Bad-Meets-Evil-Lighters-lyrics,"[Hook: Bruno Mars] / This one's for you and me / Living out our dreams / We are right where we should be / With my arms out wide, I open my eyes / And now all I wanna see / Is a sky full of lighters, a sky full of lighters / [Verse 1: Eminem] / By the time you hear this, I will have already spiraled up / I would never do nothing to let you cowards fuck my world up / If I was you I would duck, or get struck like lightnin’ / Fighters keep fightin’, put your lighters up! / Point them skyward, uh! / Had a dream I was king; I woke up, still king / This rap game’s nipple is mine for the milking / 'Til nobody else even fuckin’ feels me, 'til it kills me / I swear to God I’ll be the fuckin’ illest in this music / There is, or there ever will be, / disagree? Feel free / But from now on I’m refusing to ever give up / Only thing I ever gave up’s using, no more excuses / Excuse me if my head is too big for this building / And pardon me if I’m a cocky prick, but you cocks are slick / Poppin’ shit on how you flipped your life around, crock of shit / Who you dicks tryna kid? Flip ""dick,"" you did opposite / You stayed the same / ‘Cause ""cock"" backwards is still ""cock,"" you pricks! / I love it when I tell them shove it, ‘cause it wasn’t that / Long ago when Marshall sat flustered, lacked luster / ‘Cause he couldn’t cut mustard, muster up nothing / Brain fuzzy ‘cause he’s buzzin’, / woke up from that buzzer / Now you wonder why he does it how he does it / Wasn’t ‘cause he had buzzards / Circling around his head waiting for him to drop dead, was it? / Or was it ‘cause some bitches wrote him off? / Little hussy-ass scuzzes / Fuck it, guess it doesn’t matter now, does it? / What difference it make? / What’s it take to get it through your thick skulls / That this ain’t some bullshit / People don’t usually come back this way / From a place that was dark as I was in just to get to this place / Now let these words be like a switchblade to a hater’s ribcage / And let it be known from this day forward / I wanna just say thanks / ‘Cause your hate is what gave me the strength / So let them Bics raise / ‘Cause I came with 5'9"", but I feel like I’m 6'8"" / [Hook] / This one's for you and me / Living out our dreams / We are right where we should be / With my arms out wide, I open my eyes / And now all I wanna see / Is a sky full of lighters, a sky full of lighters / [Verse 2: Royce] / By the time you hear this, I probably already be outty / I advance like going from toting, I end up going and buying / Four or five of the homies the Iron Man Audi / My daddy told me: ""Slow down, boy, you're going to blow it."" / And I ain't gotta stop the beat a minute / To tell Shady I love him / The same way that he did Dr. Dre on / The Chronic / Tell him how real he is, or how high I am / Or how I would kill for him, for him to know it / I cried plenty tears, my daddy got a bad back / So it's only right, that I write 'til he can march right / Into that post office and tell 'em to hang it up / Now his career's LeBron's Jersey in 20 years / I stop when I'm at the very top / You shitted on me on your way up, it's 'bout to be a scary drop / ‘Cause what goes up must come down / You goin' down on something / You don't wanna see, like a hairy box / Every hour, happy hour now, life is wacky now / Used to have to eat the cat to get the pussy / Now I'm just the cat's meow, oow, outclass the count / Always down for the catchweight, like Pacquiao / Y'all are doomed; / I remember when / T-Pain ain't wanna work with me / My car starts itself, parks itself, and auto-tunes / ‘Cause now I'm in the Aston / I went from havin' my city locked up / To getting treated like Kwame Kilpatrick / And now I'm fantastic, compare it to a weed high / And y'all niggas that's gossiping like bitches / On a radio and TV, see me, we fly / Y'all bugging out, like Wendy Williams staring at a beehive / And how real is that? I remember signing my first deal / Now I'm the second best, I can deal with that / Now Bruno can show his ass, without the MTV awards gag / [Bridge: Bruno Mars] / You and I know what it's like / To be kicked down, forced to fight / But tonight, we're all right / So hold up your lights / Let it shine, because… / [Hook] / This one's for you and me / Living out our dreams / We are right where we should be / With my arms out wide, I open my eyes / And now all I wanna see / Is a sky full of lighters, a sky full of lighters"
34,35,If-I-Die-Young,The-Band-Perry,http://genius.com/The-Band-Perry-If-I-Die-Young-lyrics,"[Intro] / If I die young, bury me in satin / Lay me down on a bed of roses / Sink me in the river at dawn / Send me away with the words of a love song / Oh-oh, oh-oh / [Verse 1] / Lord make me a rainbow I'll shine down on my mother / She'll know I'm safe with you / When she stands under my colors / Oh and life ain't always what you think it ought to be, no / Ain't even gray but she buries her baby / The sharp knife of a short life / Well I've had just enough time / [Chorus] / If I die young, bury me in satin / Lay me down on a bed of roses / Sink me in the river at dawn / Send me away with the words of a love song / [Pre-Chorus] / The sharp knife of a short life / Well, I've had just enough time / [Verse 2] / And I'll be wearing white when I come into your kingdom / I'm as green as the ring on my little cold finger / I've never known the lovin' of man / But it sure felt nice when he was holdin' my hand / There's a boy here in town, says he'll love me forever / Who would have thought forever could be severed by / [Pre-Chorus] / The sharp knife of a short life / Well, I've had just enough time / [Bridge] / So put on your best boys, and I'll wear my pearls / What I never did is done / A penny for my thoughts—oh no, I'll sell 'em for a dollar / They're worth so much more after I'm a goner / And maybe then you'll hear the words I've been singin' / It's funny when you're dead how people start listenin' / [Chorus] / If I die young, bury me in satin / Lay me down on a bed of roses / Sink me in the river at dawn / Send me away with the words of a love song / [Outro] / Ooh, ooh, / the ballad of a dove / Go with peace and love / Gather up your tears, keep 'em in your pocket / Save 'em for a time when you're really gonna need 'em / Oh, the sharp knife of a short life / Well, I've had just enough time / So put on your best boys, and I'll wear my pearls"
